label,url,filepath,width,height
computers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQr96rHVhJ3hn4zG-abf5umcfc8WuCYRREpmA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\computers\computers_48.jpg,294,171
computers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYh7F57N_ASGW_8glc5IRsWCvmcUNiprmLBQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\computers\computers_49.jpg,310,162
computers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSd1UxRbIQk5bxsGNM1ncaP7LNGuS77aVy6OA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\computers\computers_50.jpg,300,168
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_jXuLXgTXe0vPDZi1tsUmP-3H41WtposH3SnXK4akmxEy6fnin4cXllPD&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_1.jpg,46,46
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSglQi_APZ_QaBM3Uj-9w0BhhwYHYehm3w1cK5nmWkSVtvx3yJcNX5-pdkq&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_2.jpg,61,46
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSpswza9mvQ1dPfs5PW8Z6HFHuw2OUk2qFlQrS1xXDkAP89DRsgXicERkdr&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_3.jpg,46,55
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHQuDIGFOfnpli1LlIgWJPOxllWk_EUvwNeQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_4.jpg,225,225
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwAB0UiSYueQMTlnWgm_91qxfy_IHqtKq4yQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_5.jpg,275,183
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSGqBaPewKXmtOkVH-5Cj6Fp9Wap-6FqqHlgA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_6.jpg,275,183
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUwYmebAoxi8eIAGh3XLWt9ps-KdpCxbENjQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_7.jpg,299,168
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQCB3U7wLBZLlLb_sdzzOrftg1dm5TzG8ujQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_8.jpg,300,168
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSc6NtKEh7ecCwXSgb9ic6lVGjfOJ4WCIlJ3A&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_9.jpg,183,275
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpGrFU5Zd7h5jYkRZvUnnjq1eEwmbIJq4ZOg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_10.jpg,275,183
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4g0jKpurBW3aiff0Pan75DMhpZCHzXE3TgQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_11.jpg,280,180
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3lB3AGvcR79zWizSc_gjQfTI6SyEoACBEhw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_12.jpg,310,162
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYZ-TYL16qEMuyHczevhfeRSl5pvdGYNzeQg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_13.jpg,177,284
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMr0EIkR92xBJjPZ8LQngL5bhXei09Mlilmg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_14.jpg,224,225
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5QzBsby70kovekExRE6utbb22IDSvQCQg7g&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_15.jpg,259,194
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQzuNYA0HMlDzpHyjC1QI0z6RALvNSj-JbK6A&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_16.jpg,288,175
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUd4oSev3-H-OEKifmV2wqiDg0L39Sscq5UA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_17.jpg,275,183
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyd1FWRKwZkW3dOhc_DW32RuvGnffoZwgX8g&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_18.jpg,275,183
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-7TOInp_nBpD0xu-XTrXPoQeG9GFC11Z7QA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_19.jpg,366,137
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-HQcchwyux-pQ4qK0lf7CWWHhTJJATP0fSQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_20.jpg,275,183
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIM7q6YX8QGPeg2HUZ9yKPoveTS-TEeV4bKg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_21.jpg,214,236
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWp6DKXg1mYH7YhgQrqb6hTaJEqarKWz55nA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_22.jpg,378,133
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4ZEKtS68F5Hm98bQRcnRHz0MxYSnOQ78sgA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_23.jpg,276,183
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSc1AC9jfOEwWLGxrgARPsZ7TCC_pLW_TOpuQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_24.jpg,275,183
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUwkXCDnoKyiOnW6dQORpO2f6-FTp2YAS97g&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_25.jpg,300,168
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWETZbB2uvcXQThLE4UuNaNcft8LC4Inaa0iA-AAnN6UM3VBdAELfF&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_26.jpg,50,50
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSR0bcjNmCiigMo3muYibT4ee5vxHlADVhHW0g7Sa1S&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_27.jpg,50,50
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmt22r2-YRaRc5ItW7ZqyaKoexAj0mv9sLwkDBsF0G&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_28.jpg,50,50
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjiLdL2Vapa9SfnWE1kfZPUQ_4R7aY_CkgDQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_29.jpg,300,168
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXcOnAHY19T4XFYHKYrY6MzAiFe24riXAtww&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_30.jpg,291,173
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTANgG48zF5TbumEN9S6M1o0PxCv5rf2eMBA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_31.jpg,199,253
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKRcwJ29D4DCi4PdMU95B6eZGgIb6zXETKZQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_32.jpg,259,194
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdJngnleGOQHzOuOHuGUj6sqpuRbYefYQXQw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_33.jpg,168,300
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_YDvuZPXuKLpvzIQoBL6y2IBVOsvaFD0nyw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_34.jpg,275,183
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0e4YoXfVotIJ_Lus0hZIGVRocVkajvI-QyQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_35.jpg,275,183
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIAptnwQtp3QbxKnpjGRs_c-1jERBtnqwMaA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_36.jpg,225,225
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0_wSILFDStuTxY9n1LFgnZbWzQXhwCv-ckQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_37.jpg,225,225
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmF358LFDguVGRfwZzMFqe1vJJR9EeQaXo1Q&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_38.jpg,300,168
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQubvMvJGn-LCI3L48_cbUHNBnogTQj7IaRVg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_39.jpg,300,168
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyLjOuoh7zs2HVdEe_pEd5h9E_Ld3wBen0pA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_40.jpg,300,168
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSikw4kuz8-oWiM-0gSSKO3WWEfAwEkyxnacg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_41.jpg,290,174
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSHpWGB11wFyAesNPPM7sXcL8kX1ZoKE6yjQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_42.jpg,275,183
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2CpjS1yIEeHaE3FiCfN3FiptFJVvmnNuzfg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_43.jpg,389,129
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWeem-01mGxcBcGaEeYJTTpaty_Ed3fnh1TA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_44.jpg,300,168
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYlafO4dveL5Rz_DQnzI1l1XOMPPgC91_t0g&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_45.jpg,224,225
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1e3NB6ttgCEeSY-kcZVf1lfyyq7rBOmMHng&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_46.jpg,225,224
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwNYV8c8OLeFxAf6hIbFDZBCZTDY7-tRFGfw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_47.jpg,240,210
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTY5Uayd0YB7jkjg6aJkSr--xhFOlt0UQOxOQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_48.jpg,300,168
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQc59BJy-F4LscksbZAxXWuw-TTGmxgYdnyg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_49.jpg,313,161
dogs,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTt15aVEwsQSzdfVPZtRv6fMN9XLcz50Q1Qvg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\dogs\dogs_50.jpg,300,168
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrMtL2l1goW1AFo2qjRvMde0MRfXAgNImNwe--N8ezaSLN3m_1DbBcn2vm&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_1.jpg,46,54
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-XPxWDoBjK2qqYG5qDhFJ-O62oQBgdBV455ZxzVkqb1UDJi6zu6yjDWir&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_2.jpg,69,46
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4Jg8uJvLEJdTxEp0kC7X_MoSQTboQ9gu7ZZ7J1Gaqmr1T1q876BFZbIh0&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_3.jpg,69,46
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPSHS9j_nHMt6ydkl0Xa5Q9gJw4tZMIlWPcA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_4.jpg,225,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4Heb7o4WZPfhXRWbo8Mb3uaB4kONGfUfa7w&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_5.jpg,219,230
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdzHfMFq6WIiLCxiRKbPQ8m5IzO9oUjTR0HQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_6.jpg,170,296
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT1SJeDh9YG3cCEdm7lYBYFh3K-sRDnsfCmdw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_7.jpg,194,259
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQBvqtCjrSWdyqg4zpu89IvIMLcO7IdfJngQQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_8.jpg,224,224
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnVjtM2EglIZoW3J4ecy04htqLMqYezjHUGw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_9.jpg,225,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSiMaJgAj6LFi27iTtYt-h8kcupXZmzeIUGg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_10.jpg,225,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4jirGRGIwfR6QqipKiqIN3-a_TTyT9HXrfQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_11.jpg,194,259
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWCp-UQDa0YkumVNeHlEAQ6_A8Dm84CaW33A&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_12.jpg,225,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRS1vp5MxxAQcEJPRqPyZD3WqyXEei_ZuIA_A&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_13.jpg,194,259
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkPhDYtOWM7YMBd9wvhE4kMKOzerhFfVj-VA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_14.jpg,284,177
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCMoDYsB7bpPjhcpiz8xja3jpa8rlGMxLJPw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_15.jpg,194,259
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHxsNQHxgv_vuz9ekfKuqWTONNelT9DmoB0A&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_16.jpg,201,251
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_ACb41KmyHUZSl8IaHF5npWKPhH94j1PYLA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_17.jpg,259,194
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWolzHZkCpEhSefdUHHtVx2uQPNFvlMGnGrA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_18.jpg,201,251
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuR7SSLZUrTHiN1hDw58PCfkxqiusCvMFmHsgehIkv&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_19.jpg,50,50
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaphAvTpJ06fQT6NFpuQUrnA8XC0wZQyqDxKsBpfxv3BpR1RMIiqDv&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_20.jpg,50,50
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkDL5tkioXuty1DhLBrazkraVhiRXv9lVJ_OK_IJdN&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_21.jpg,50,50
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrW6WEg05_A43c3Q9Hb_3f8Spg2ni_jciUhw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_22.jpg,201,251
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT6fxShNV8ldRORSMiCH0wrl-y-9HvJ3H7hpA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_23.jpg,168,300
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuIrtcrONvcWI7c7xJ9OGxAOdkQsUWAsqqog&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_24.jpg,275,183
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQvyjzBaGb1W6ao3Fz-ClN_GrCeDQ5p6TDjag&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_25.jpg,225,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxiZ8DJBuEDQB5EagoiKFbcyl4xr86efS3FA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_26.jpg,294,171
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnGNvb1z5giwH-oe6tvz9sOWL3NTdVfv6Pyg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_27.jpg,237,213
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpQRHz860ckU4GVegn5qmzzj8lkub62pDDbA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_28.jpg,225,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRETFFhh-YHOn9tsOchKWBEHBL7X2XQspZcXg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_29.jpg,300,168
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT1yOZP6RK7zxjEXq2Kystr--epIbfUQYrnRA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_30.jpg,300,168
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaM5KCX0QPWe_nlnVqbAc7MFXpuO8tw0Clhw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_31.jpg,224,224
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3KLsKw0jLKi6EOWlMs2QnOvqlopxW-8i54w&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_32.jpg,275,183
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSp40fxW6D8ZPRD4fQirOI7mHGdTnIn3HC4KQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_33.jpg,300,168
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcPi087-R_ZZ_ja23FE0CYWgV4fyrgrH5F5A&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_34.jpg,259,194
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqYJDsTslSsGoywXfanRoV5hHBfxc0Q3sOCQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_35.jpg,225,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5eSPqz3xAMyDxdO7UWC3ph1JmNR2OJEU7oA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_36.jpg,168,300
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6jSFdafZNr0ZnhApQ-TiVbzAjxdrkWjMRww&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_37.jpg,194,259
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCiPQVSY0DD5Yj_X2rQV9_VOb23jYVYF2eNA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_38.jpg,279,181
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR77xGIoe-cYX-PqEJ2_IzwLgUv9O5twcteOg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_39.jpg,285,177
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTll-h7lRb7D2yBnhXflvgZzHN6hqbTMjAsBg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_40.jpg,194,259
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbHPF0oDbhI0pyfIdm5Y-RozcufX9NNFZIGg&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_41.jpg,184,274
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4qBs_iPN0vI-v-4O0pAesmkruRwQXbetuNQ&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_42.jpg,275,183
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTCU9HKI4QkwoWn57zrRqC7n59YzfDNoxuxw&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_43.jpg,201,251
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIB2cITr6ZiQ5v1cY06Vtzn6DwNKxjqM5L-g&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_44.jpg,410,123
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToknVufmNU6lKI7NP-dtMwthywZxRD_2OP2w&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_45.jpg,225,225
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_2HUKI1C5v6lA8mCIn8g-FZ-X4trJMi4s1wYqFNbLzSZ3u1EWJu32&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_46.jpg,50,50
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSd8ADHkmPVMl8Mhr5K_Hn7halav7YVHSd9yQz2FtEN&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_47.jpg,50,50
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUHToXAvcF-crojWy18Rb6y0WodgOz12IQyGKEmPb6cBqCAq2jEMbG&s=0,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_48.jpg,50,50
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOv7Ln86RM8wEQ2Kx54I6wfQa2MoL4vTeXKA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_49.jpg,201,251
flowers,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9qHI30zEpXXGXPlBFcOHoNGeAw62osF-J-Q&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\flowers\flowers_50.jpg,225,225
keys,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSeU51aAe1zVWWRyq4hq0N5kpvN9oskHjmzinNHUhpxiESUREDCgOox6GEA&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\keys\keys_1.jpg,46,84
keys,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTszgqqfasyir8yaA3pqbGfmfYRoDdfj8FyMpYeQa7GzmoYR5clDeGw1gOn&s,D:\Coding\Sem6 Assignments\scalable_data_collection\A_ImageDataset\data\keys\keys_2.jpg,72,46
